postal_code	city	street	house_number	x	y	country
4000	Maracaibo	Calle 85	Av. 4	-71.6066447	10.6566553	VE
40001	Maracaibo	Avenida 3F	64	-71.60378304684153	10.679643694698674	VE
40001	Maracaibo	Avenida 3F	65	-71.60399541769277	10.67895102109092	VE
40001	Maracaibo	Avenida Universidad	62	-71.6049796	10.682079149999996	VE
4001	Maracaibi	Av. Los Postes Negros	Avenida la Limpia	-71.6351606	10.6532268	VE
4001	Maracaibo	Av. Don Manuel Belloso	Torre 3. Local 12	-71.7234117	10.5560043	VE
4001	Maracaibo	Avenida 13	12	-71.6145086	10.6510826	VE
4001	Maracaibo	Avenida 4 Bella Vista	89-36	-71.6065899	10.6483793	VE
4001	Maracaibo	Avenida Circunvalación 3	3	-71.6756415	10.6461048	VE
4001	Maracaibo	Avenida Don Manuel Belloso	21-36	-71.6530374	10.625552	VE
4001	Maracaibo	Avenida El Milagro	86-78	-71.59896106958399	10.650822126300667	VE
4001	Maracaibo	Avenida Las Delicias	119-140	-71.610378	10.614845	VE
4001	Maracaibo	Avenida Paúl René Moreno Camacho	calle 34	-71.6231516	10.7092748	VE
4001	Maracaibo	Calle 102	18-17	-71.6235316	10.6369892	VE
4001	Maracaibo	Calle 33C	120-19	-71.63353474578784	10.61162801730393	VE
4001	Maracaibo	Calle 69A	14A-71	-71.6198857	10.6716251	VE
4001	Maracaibo	Calle 71	Ave 12	-71.6148825	10.670046	VE
4001	Maracaibo	Calle 96F	67-205	-71.6759501	10.6414008	VE
4001	maracaibo	Av. 14A	calle 72	-71.61814986620432	10.668821261547969	VE
4001		Av. 12	68-35	-71.616536	10.6747542	VE
4001		Av. 15	67-07	-71.6209549	10.6728681	VE
4001		Av. Circunvalación 2	96B	-71.663498	10.6431753	VE
4001		Av. Circunvalación 2	Local 1 y 2	-71.6580383	10.6540505	VE
4001		Avenida 20A	101-33.	-71.6496749	10.621949	VE
4001		CALLE 80	88-105	-71.680998	10.6781469	VE
4001		Calle 9	2A-20	-71.6434724	10.5913095	VE
4001		calle 20 entre Av 20 y 21A	21-15	-71.6345887	10.7328268	VE
4002	MAra	Calle 73	#3F-87	-71.60504430960584	10.670439394661209	VE
4002	Maracaibo	Avenida 14A	27	-71.6206965	10.6765654	VE
4002	Maracaibo	Avenida 3F	#71-30	-71.60493524679825	10.672556247312883	VE
4002	Maracaibo	Avenida 3G	#71-37	-71.60569842924697	10.672257561319482	VE
4002	Maracaibo	Avenida 3G	#71-46	-71.60617239999999	10.672276400000001	VE
4002	Maracaibo	Avenida 3H	#76-22	-71.60623474015192	10.667162676288719	VE
4002	Maracaibo	Avenida 3Y	#72-49	-71.60752580706155	10.670548420862056	VE
4002	Maracaibo	Avenida 3Y	Local N°5-A	-71.607497	10.6691458	VE
4002	Maracaibo	Avenida 9B	9B-07	-71.61162192857618	10.668991905912186	VE
4002	Maracaibo	Avenida Circunvalación 2	98	-71.66434674167418	10.637312639317622	VE
4002	Maracaibo	Calle 69	Av. 12	-71.6164618	10.6733133	VE
4002	Maracaibo	Calle 71	#3F-81	-71.60575602321576	10.672493102498294	VE
4002	Maracaibo	Calle 72	#3G-40	-71.60725640879774	10.671560827894197	VE
4002	Maracaibo	Calle 72	#3H-63	-71.60732544547245	10.670798056338542	VE
4002	Maracaibo	Calle 72	Torre 3. Local 12	-71.612499	10.6703897	VE
4002	Maracaibo	Calle 73	#3F-34	-71.60479559718695	10.67101287942588	VE
4002	Maracaibo	Calle 73	#3H-45	-71.60697750718428	10.66995242131751	VE
4002	Maracaibo	Calle 73	#3H-76	-71.60723522152713	10.670356587797992	VE
4002	Maracaibo	Calle 73	3H-38	-71.60691486357439	10.670532355093727	VE
4002	Maracaibo	Calle 73	9-53	-71.61132756362049	10.669054357113417	VE
4002	Maracaibo	Calle 74	#3G-27	-71.60561795096505	10.669546502985233	VE
4002	Maracaibo	Calle 74	#3G-50	-71.60586622553868	10.669923106828481	VE
4002	Maracaibo	Calle 74	#3G-84	-71.60622130103276	10.669866432744078	VE
4002	Maracaibo	Calle 74	#3H-50	-71.60690684658783	10.669642829213464	VE
4002	Maracaibo	Calle 75	#3H-42	-71.6066266317184	10.668794677429108	VE
4002	Maracaibo	Calle 75	#3H-57	-71.60643557976495	10.668268517059243	VE
4002	Maracaibo	Calle 75	#3H-69	-71.60674082546278	10.66820590885327	VE
4002	Maracaibo	Calle 75	#3H-74	-71.60685527047954	10.668739186857398	VE
4002	Maracaibo	Calle B	B	-71.60927270882122	10.688875789677452	VE
4002	Maracaibo	Peñalver	Campo Niquitao	-71.8364231	10.6211811	VE
4002		Dr. Quintero	Calle 79 entre Av. 3D y 3C	-71.6000432	10.665064	VE
4004	Maracaibo	Avenida 15	17-82	-71.6352958	10.5818947	VE
4004	Servicio tecnico de computadoras y mas Zona norte Mcbo. Acepto Bitcoin	Av 15N	123	-71.6325451	10.6961526	VE
4004		Calle 164	41-203	-71.6393793	10.5620457	VE
4005	Maracaibo, Zulia	Avenida Fuerzas Armadas	Av Circunvalacion 2	-71.6246689	10.6940692	VE
4012	MARACAIBO	CALLE NÑ	AVENIDA 8	-71.61156118371498	10.702153986975416	VE
4013	Cabimas	Avenida Las Cabillas	Centro Comercial Mauro	-71.44818589008408	10.389966949984224	VE
4013	Cabimas	Avenida Miraflores	93	-71.4607347	10.3917174	VE
4019	Ciudad Ojeda	Avenida Intercomunal	423	-71.3175497	10.1930605	VE
4019	Ciudad Ojeda	Calle Mérida	110C	-71.3148618	10.1946716	VE
4019	Ciudad Ojeda	Carretera L	L	-71.31359356860683	10.212034544537847	VE
4102	Judibana	Av. Juan Crisóstomo Falcón	Judibana Falcon	-70.18096909165133	11.75666681282894	VE
4102	Judibana	Calle 9	Judibana Calle 9	-70.18452316725354	11.759092274066564	VE
4102		calle 9 sector 2	#5 local 1	-70.1841179	11.6747036	VE
5001	Parroquia Pedro María Morantes	Vereda 4	3-41	-72.20538270099432	7.7638517381139405	VE
5001	Parroquia San Juan Bautista	Vía la Cueva del Oso	Via Hospital Militar	-72.19856406574607	7.799477660659404	VE
5001	San Cristobal	Carrera 8	Carrera 8 entre calles 11 y 12 No. 11-36	-72.2305713	7.7712005	VE
5001	San Cristóbal	Avenida 19 de Abril	Tama Loca 19 Segundo Nivel	-72.2134216	7.7749046	VE
5001	San Cristóbal	Avenida Bolivar	Urb. Torbes	-72.2368758546396	7.781011715901727	VE
5001	San Cristóbal	Avenida Ferrero Tamayo	local	-72.2220048	7.7816856	VE
5001	San Cristóbal	Avenida Las Delicias	0-204	-72.22551656573533	7.789013708544222	VE
5001	San Cristóbal	Avenida Las Delicias	0-208	-72.22567321808802	7.78893690746718	VE
5001	San Cristóbal	Avenida Las Delicias	0-230	-72.22580240507322	7.788964607534767	VE
5001	San Cristóbal	Avenida Las Delicias	0-40	-72.2242127813805	7.788197142123701	VE
5001	San Cristóbal	Avenida Las Delicias	0-43	-72.2244162838647	7.78824478631124	VE
5001	San Cristóbal	Avenida Las Delicias	0-53	-72.22454610977329	7.788256312266105	VE
5001	San Cristóbal	Calle 1	94	-72.22358997959645	7.743007248793775	VE
5001	San Cristóbal	Calle 1	95	-72.22354222411285	7.743030285268233	VE
5001	San Cristóbal	Calle 1	96	-72.22349654843042	7.7430535531363605	VE
5001	San Cristóbal	Calle 1	97	-72.2234398981813	7.743081113717659	VE
5001	San Cristóbal	Calle 10 entre carrera 22 y 23 casa nº 22-26	Barrio Obrero	-72.2182607	7.7681797	VE
5001	San Cristóbal	Calle 18	14-70	-72.22482161823123	7.776326241732127	VE
5001	San Cristóbal	Calle 5 Bis, El Lobo	No. 3-126	-72.2045222	7.7965386	VE
5001	San Cristóbal	Calle Loma Linda	0-230	-72.2258208	7.7890573	VE
5001	San Cristóbal	Calle Loma Linda	1	-72.22502150677526	7.790117387271888	VE
5001	San Cristóbal	Calle Loma Linda	2	-72.2250203922347	7.790085476309924	VE
5001	San Cristóbal	Calle Loma Linda	3	-72.22501847601669	7.790055076812014	VE
5001	San Cristóbal	Carrera 10	10-150	-72.22930181204143	7.770716158168125	VE
5001	San Cristóbal	Carrera 10	10-160	-72.22930388808467	7.770808960449468	VE
5001	San Cristóbal	Carrera 7	2-5	-72.23268516145444	7.763462862631267	VE
5001	San Cristóbal	Carrera 7	2-5	-72.23267971654748	7.763525129009092	VE
5001	San Cristóbal	Vía Parque Nacional	Sector Loma de Pio	-72.19869818031316	7.748282208340845	VE
5001	San Cristóbal	entre carreras 13 y Carrera 12	Avenida Carabobo	-72.22672121983331	7.776396620078003	VE
5001	san cristobal	Calle 9	barrio obrero	-72.2233133	7.7674219	VE
5001		Av. 7 Maldonado	21-31A	-71.1418138	8.5955948	VE
5001		Avenida 7ma	13-78	-72.230888	7.7733487	VE
5001		Avenida 7ma	13-78	-72.2308843	7.7734069	VE
5001		Calle 18	6-34	-72.23108899384994	7.776994609247142	VE
5001		Calle 3	1-20A	-72.2034905	7.8123371	VE
5001		Calle 3 Bis	5-4	-72.22438256064495	7.750561525829846	VE
5001		Calle 8	8- 10	-72.2190866	7.7662593	VE
5001		Calle Jose Gregorio Hernandez	3-239	-72.2307014	7.7873451	VE
5001		Calle Jose Gregorio Hernandez	3-239	-72.2306513	7.7873085	VE
5001		Carrera 11	14-27	-72.228395	7.7739935	VE
5001		Carrera 21	12-24	-72.2192749	7.7710475	VE
5001		Carrera 22	9 - 50	-72.2185331	7.7675571	VE
5001		Carrera 3	calle6	-72.23867505000001	7.756042650000004	VE
5001		Carretera Nacional Vía a Los Llanos	02763466656	-72.2372752	7.7307893	VE
5001		La Victoria - Las Mercedes - El Palmar Ramireño	#04	-72.220205	7.655984	VE
5002		Carrera 3	04165020666	-71.508904	7.6213732	VE
5007	San Antonio del Tachira	Cra. 2 entre calle 8 y 9	Barrio ocumare	-72.4432575	7.8193105	VE
5010	Capacho	Carrera 5	Calle 11	-72.30610670595577	7.824448143453093	VE
5017	Junco Páramo	Carrera 22	2-148	-72.17009630280903	7.826399468364961	VE
5017	Parroquia Cárdenas	Calle 14	12-38	-72.2212576	7.8279839	VE
5030		Calle 21	21-45	-72.3481562	7.6971677	VE
5032	El Piñal	Carrera Principal	1	-71.96160404021606	7.532478459770899	VE
5048	Parroquia Pedro María Ureña	Calle 17	1-29	-72.4372152	7.9248585	VE
5050	Parroquia Pedro María Ureña	Calle 17	UREÑA EDO. TACHIRA	-72.43811885749975	7.917889068105143	VE
5101	Mérida	Av. 3 Independencia	Enytre Calles 21 y 22	-71.1440989	8.5982524	VE
5101	Mérida	Av. Las Américas	LL	-71.16198069475816	8.58857686136155	VE
5101	Mérida	Av.1 Hoyada de Milla	33	-71.13107869024677	8.619896604626646	VE
5101	Mérida	Avenida 4 Yohama	La Tuquerena	-71.20525	8.5557052	VE
5101	Mérida	Vía el Valle	Km. 17 vía El Valle,  Páramo de la Culata, a 30 minutos de la ciudad de Mérida	-71.0737113	8.7375905	VE
5101	merida	Av. Los Proceres	Prolongacion Av Los Proceres, al lado de los tanques de Aguas de, Mérida	-71.14232598664486	8.613958081680273	VE
5101		Av 6 Juan Rodriguez Xuarez	Local 1	-71.1423649	8.5962661	VE
5101		Av 8 Paredes	18-73B	-71.1393547	8.5963041	VE
5101		Av. 3 Independencia	Edf. Of 13	-71.1441645	8.5980613	VE
5101		Av. Andres Bello	02742664354	-71.1694542	8.5782171	VE
5101		Av. Las Americas	Cimatech Soluciones C.A.	-71.1717877	8.5829057	VE
5101		Av. Las Américas	02742631950	-71.1707051	8.5817745	VE
5101		Av. Universidad	Local 16	-71.1307338	8.6205793	VE
5101		Avenida Universidad	21-C	-71.1309138	8.6205392	VE
5101		Avenido 7 Maldonado	21-31A	-71.1417929	8.5956356	VE
5115		Av. 2 Lora	02744177900	-71.1410211	8.6014842	VE
5116		Principal de La Mucuy Alta	N/A	-71.0548067	8.6224008	VE
5116		V54	6WG	-71.092664	8.6081159	VE
5145		Av. 16	#5-21	-71.6494012	8.6197297	VE
5145		Av. 16	5-21	-71.649444	8.6197562	VE
5201	Barinas edo Barinas	Calle Urdaneta	Edificio Telenet Sector Independencia I	-70.2298842	8.6195191	VE
5201	Barinas edo Barinas	Calle Urdaneta	Edificio Telenet Sector Independencia I	-70.22988332703954	8.619515356383864	VE
5201	Parroquia Ramón Ignacio Mendez	6	Barrio Primero de Diciembre	-70.1971861776549	8.607493989884196	VE
5201		Av. 4 Montilla	2	-70.2156063	8.6312918	VE
5201		Calle 4. Arzobispo Méndez	6-12	-70.2107583	8.6333445	VE
5201		Prolongación Calle 16	parcela l 35	-70.258058	8.5983607	VE
5201 		Calle 7 Cedeño	4	-70.214124	8.6336024	VE
5216		Calle 5	9-22	-70.816673	8.233536	VE
6001	Barcelona	Av. Fabricio Ojeda	CASA N°80	-64.70847488998591	10.145487893794074	VE
6001	Barcelona	Av. Fuerzas Armadas	3001	-64.685913	10.1532846	VE
6001	Barcelona	Avenida El Ejercito	14	-64.6964376	10.1517274	VE
6001	Barcelona	Avenida Intercomunal Andrés Bello	1-99	-64.6842683760928	10.160475093229229	VE
6001	Barcelona	Avenida Río	Av Rio	-64.686022	10.1561506	VE
6001	Barcelona	CIUDAD REAL	CALLE 1	-64.67646727829649	10.112970193081097	VE
6001	Barcelona	Carrera 13	Loca 2-43	-64.6796279	10.1360723	VE
6001	Barcelona	Carrera 34	URB LAGUNA BLANCA	-64.69683502644808	10.147005837284057	VE
6001	Barcelona	MANZANA BM-8	LOS CORTIJOS DE ORIENTE	-64.6659748832224	10.12095852026409	VE
6001	Barcelona	Nueva Barcelona, Viejo Neveri	9918	-64.6956604	10.1594143	VE
6003	Anaco	Avenida José Antonio Anzoategui	CC. Anaco Center	-64.4641889	9.4337128	VE
6016	Lechería	AV. R-17	+584248019184	-64.67374476427321	10.196269330392905	VE
6016	Lechería	Av. Américo Vespucio	63	-64.669201	10.202296	VE
6016	Lechería	Avenida Daniel Camejo Octavio	C.C. Plaza Mayor	-64.6838972	10.1791884	VE
6016	Lechería	Avenida Diego Bautista Urbaneja	+584248019184	-64.69250234999998	10.19890305	VE
6016	Lechería	Ruta del Sendero	772Q679Q+XR	-64.7105104	10.2199559	VE
6023	Puerto La Cruz	Av. Municipal	157	-64.63322050000001	10.20732985	VE
6023	Puerto La Cruz	Av. Neverí	B-118	-64.6381367291398	10.183973466854145	VE
6023	Puerto La Cruz	Avenida Intercomunal Andrés Bello	566	-64.6421586	10.1886311	VE
6023	Puerto La Cruz	Calle	6	-64.628359	10.202291	VE
6023	Puerto La Cruz	Calle Buenos Aires	Local 28	-64.6359297	10.2211983	VE
6023	Puerto La Cruz	Calle Libertad	155	-64.6391547089517	10.216387937340865	VE
6023	Puerto La Cruz	Calle Maneiro	15	-64.63485359171402	10.222059137520812	VE
6023	Puerto La Cruz	Calle Mcgregor	7	-64.6355406	10.20269	VE
6023	Puerto La Cruz	Calle Ricaurte	12	-64.64050979643645	10.217225021273606	VE
6023	Puerto La Cruz	Paseo Colón	119	-64.63896555	10.220626	VE
6023	Puerto La Cruz	calle rivero	28	-64.6316527	10.1923022	VE
6050	El Tigre	2.° Calle Sur	944	-64.2586801	8.8857075	VE
6050	El Tigre	Av. España	T-16	-64.2788416	8.9401978	VE
6050	El Tigre	Avenida España	10	-64.260916	8.8861163	VE
6050	El Tigre	Avenida Intercomunal	35	-64.20230041044003	8.893690235524854	VE
6050	El Tigre	Avenida Intercomunal	35	-64.20138830064253	8.894446752727644	VE
6050	El Tigre	Avenida Intercomunal	40	-64.19786205704851	8.89340200734524	VE
6050	El Tigre	Avenida Las Colinas	169	-64.21735852110328	8.913520205420959	VE
6050	El Tigre	Avenida Las Colinas	170	-64.21743041665933	8.913497906302357	VE
6050	El Tigre	Avenida Las Colinas	171	-64.21754199990387	8.913465015906837	VE
6050	El Tigre	Avenida Las Colinas	172	-64.21761386535475	8.913442701390286	VE
6050	El Tigre	Avenida Las Colinas	173	-64.21772022562232	8.913411451008178	VE
6050	El Tigre	Avenida Las Colinas	174	-64.21779212946433	8.913389124465452	VE
6050	El Tigre	Avenida Las Colinas	175	-64.21789907317283	8.913353923250376	VE
6050	El Tigre	Avenida Las Colinas	176	-64.21797097013007	8.913331614862047	VE
6050	El Tigre	Avenida Las Colinas	177	-64.2180739211033	8.913298705420962	VE
6050	El Tigre	Avenida Las Colinas	178	-64.21814576832318	8.91327641603084	VE
6050	El Tigre	Avenida Las Colinas	179	-64.21824762110329	8.913242905420962	VE
6050	El Tigre	Avenida Las Colinas	180	-64.21831946535474	8.913220601390286	VE
6050	El Tigre	Avenida Las Colinas	181	-64.21842357444734	8.913187637274287	VE
6050	El Tigre	Avenida Las Colinas	182	-64.21849547013008	8.913165314862047	VE
6050	El Tigre	Avenida Las Colinas	183	-64.21859726698152	8.913132398879283	VE
6050	El Tigre	Avenida Las Colinas	184	-64.21866916832316	8.91311011603084	VE
6050	El Tigre	Avenida Las Colinas	185	-64.21877440442235	8.913077161482182	VE
6050	El Tigre	Avenida Las Colinas	186	-64.21884626600998	8.91305484383413	VE
6050	El Tigre	Avenida Las Colinas	187	-64.21891964402448	8.913257761538604	VE
6050	El Tigre	Avenida Las Colinas	188	-64.21884806280866	8.913280905876801	VE
6050	El Tigre	Avenida Las Colinas	189	-64.21874480903445	8.91331696515681	VE
6050	El Tigre	Avenida Las Colinas	190	-64.21867322131901	8.913340182264673	VE
6050	El Tigre	Avenida Las Colinas	191	-64.21856875737787	8.913372246291075	VE
6050	El Tigre	Avenida Las Colinas	192	-64.2184971587481	8.91339543915179	VE
6050	El Tigre	Avenida Las Colinas	193	-64.21839569207754	8.91342916668309	VE
6050	El Tigre	Avenida Las Colinas	194	-64.21832410070836	8.913452368869047	VE
6050	El Tigre	Avenida Las Colinas	195	-64.2182225655239	8.913484978764963	VE
6050	El Tigre	Avenida Las Colinas	196	-64.21815095810963	8.913508192807715	VE
6050	El Tigre	Avenida Las Colinas	197	-64.21804204402449	8.9135436615386	VE
6050	El Tigre	Avenida Las Colinas	198	-64.21797045810963	8.913566792807718	VE
6050	El Tigre	Avenida Las Colinas	199	-64.21786605840855	8.9136028600654	VE
6050	El Tigre	Avenida Las Colinas	200	-64.2177944587481	8.91362603915179	VE
6050	El Tigre	Avenida Las Colinas	201	-64.21769124041973	8.913659829760002	VE
6050	El Tigre	Avenida Las Colinas	202	-64.21761964060332	8.9136830128208	VE
6050	El Tigre	Avenida Las Colinas	203	-64.21751126332397	8.913719609668059	VE
6050	El Tigre	Avenida Las Colinas	204	-64.21743965810964	8.913742792807714	VE
6050	El Tigre	Avenida Las Colinas	309	-64.21986775810963	8.912940392807716	VE
6050	El Tigre	Avenida Las Colinas	310	-64.21993936332396	8.912917209668063	VE
6050	El Tigre	Avenida Las Colinas	311	-64.22004771830136	8.912880614494929	VE
6050	El Tigre	Avenida Las Colinas	312	-64.22011931394775	8.912857414759465	VE
6050	El Tigre	Avenida Las Colinas	313	-64.2202225587481	8.912823639151792	VE
6050	El Tigre	Avenida Las Colinas	314	-64.22029415737788	8.912800446291076	VE
6050	El Tigre	Avenida Las Colinas	315	-64.22039852739691	8.912764423548419	VE
6050	El Tigre	Avenida Las Colinas	316	-64.22047011394774	8.912741214759464	VE
6050	El Tigre	Avenida Las Colinas	317	-64.2205790587481	8.912705739151793	VE
6050	El Tigre	Avenida Las Colinas	318	-64.22065065840854	8.912682560065402	VE
6050	El Tigre	Avenida Las Colinas	319	-64.22075215874808	8.912649939151795	VE
6050	El Tigre	Avenida Las Colinas	320	-64.22082375892411	8.912626749879857	VE
6050	El Tigre	Avenida Las Colinas	321	-64.22092525874808	8.91259303915179	VE
6050	El Tigre	Avenida Las Colinas	322	-64.22099685550232	8.912569855981571	VE
6050	El Tigre	Avenida Las Colinas	323	-64.2211012587481	8.91253773915179	VE
6050	El Tigre	Avenida Las Colinas	324	-64.22117285892412	8.912514549879859	VE
6050	El Tigre	Avenida Las Colinas	325	-64.22127613210608	8.912478536648749	VE
6050	El Tigre	Avenida Las Colinas	326	-64.22134771756814	8.912455346528082	VE
6050	El Tigre	Avenida Las Colinas	327	-64.22128366600998	8.91226324383413	VE
6050	El Tigre	Avenida Las Colinas	328	-64.22121180442235	8.912285561482179	VE
6050	El Tigre	Avenida Las Colinas	329	-64.22110656832318	8.912318516030842	VE
6050	El Tigre	Avenida Las Colinas	330	-64.22103466698151	8.912340798879283	VE
6050	El Tigre	Avenida Las Colinas	331	-64.22093287013008	8.912373714862044	VE
6050	El Tigre	Avenida Las Colinas	332	-64.22086097444735	8.91239603727429	VE
6050	El Tigre	Avenida Las Colinas	333	-64.22075686535476	8.912429001390283	VE
6050	El Tigre	Avenida Las Colinas	334	-64.2206850211033	8.912451305420959	VE
6050	El Tigre	Avenida Las Colinas	335	-64.22058316832319	8.912484816030842	VE
6050	El Tigre	Avenida Las Colinas	336	-64.22051132110329	8.91250710542096	VE
6050	El Tigre	Avenida Las Colinas	337	-64.22040837013007	8.912540014862042	VE
6050	El Tigre	Avenida Las Colinas	338	-64.22033647317282	8.912562323250375	VE
6050	El Tigre	Avenida Las Colinas	339	-64.22022952946438	8.91259752446545	VE
6050	El Tigre	Avenida Las Colinas	340	-64.2201576256223	8.912619851008177	VE
6050	El Tigre	Avenida Las Colinas	341	-64.22005126535474	8.912651101390283	VE
6050	El Tigre	Avenida Las Colinas	342	-64.21997939990388	8.91267341590684	VE
6050	El Tigre	Avenida Las Colinas	343	-64.21986781665932	8.91270630630236	VE
6050	El Tigre	Avenida Las Colinas	344	-64.21979592110328	8.912728605420957	VE
6050	El Tigre	Avenida Las Colinas	35	-64.21520494060333	8.914487212820802	VE
6050	El Tigre	Avenida Las Colinas	36	-64.2152765404197	8.914464029760003	VE
6050	El Tigre	Avenida Las Colinas	37	-64.2153797587481	8.914430239151791	VE
6050	El Tigre	Avenida Las Colinas	38	-64.21545135840854	8.9144070600654	VE
6050	El Tigre	Avenida Las Colinas	39	-64.21555575810963	8.914370992807713	VE
6050	El Tigre	Avenida Las Colinas	40	-64.21562734402448	8.914347861538605	VE
6050	El Tigre	Avenida Las Colinas	41	-64.21573625810964	8.914312392807716	VE
6050	El Tigre	Avenida Las Colinas	42	-64.2158078655239	8.914289178764964	VE
6050	El Tigre	Avenida Las Colinas	43	-64.21590940070837	8.914256568869042	VE
6050	El Tigre	Avenida Las Colinas	44	-64.21598099207753	8.914233366683085	VE
6050	El Tigre	Avenida Las Colinas	45	-64.2160824587481	8.914199639151795	VE
6050	El Tigre	Avenida Las Colinas	46	-64.21615405737788	8.914176446291075	VE
6050	El Tigre	Avenida Las Colinas	47	-64.21625852131899	8.91414438226467	VE
6050	El Tigre	Avenida Las Colinas	48	-64.21633010903443	8.91412116515681	VE
6050	El Tigre	Avenida Las Colinas	49	-64.21643336280866	8.9140851058768	VE
6050	El Tigre	Avenida Las Colinas	50	-64.21650494402448	8.914061961538602	VE
6050	El Tigre	Avenida Las Colinas	51	-64.21642926601	8.913836243834131	VE
6050	El Tigre	Avenida Las Colinas	52	-64.21635740442234	8.913858561482181	VE
6050	El Tigre	Avenida Las Colinas	53	-64.2162521683232	8.913891516030839	VE
6050	El Tigre	Avenida Las Colinas	54	-64.21618026698152	8.913913798879284	VE
6050	El Tigre	Avenida Las Colinas	55	-64.21607847013009	8.913946714862043	VE
6050	El Tigre	Avenida Las Colinas	56	-64.21600657444735	8.91396903727429	VE
6050	El Tigre	Avenida Las Colinas	57	-64.21590246535474	8.914002001390282	VE
6050	El Tigre	Avenida Las Colinas	58	-64.21583062110328	8.91402430542096	VE
6050	El Tigre	Avenida Las Colinas	59	-64.21572876832317	8.914057816030837	VE
6050	El Tigre	Avenida Las Colinas	60	-64.21565692110329	8.91408010542096	VE
6050	El Tigre	Avenida Las Colinas	61	-64.21555397013007	8.914113014862043	VE
6050	El Tigre	Avenida Las Colinas	62	-64.21548207317282	8.914135323250377	VE
6050	El Tigre	Avenida Las Colinas	63	-64.21537512946436	8.91417052446545	VE
6050	El Tigre	Avenida Las Colinas	64	-64.2153032256223	8.914192851008178	VE
6050	El Tigre	Avenida Las Colinas	65	-64.21519686535474	8.914224101390284	VE
6050	El Tigre	Avenida Las Colinas	66	-64.21512499990388	8.914246415906842	VE
6050	El Tigre	Calle 02	101	-64.21654669457902	8.913448421103283	VE
6050	El Tigre	Calle 02	102	-64.21656899369763	8.913520316659334	VE
6050	El Tigre	Calle 02	103	-64.21659819919009	8.913615373723665	VE
6050	El Tigre	Calle 02	104	-64.21662049315917	8.91368727274667	VE
6050	El Tigre	Calle 02	105	-64.21674489457904	8.914042921103286	VE
6050	El Tigre	Calle 02	106	-64.21676719369763	8.914114816659334	VE
6050	El Tigre	Calle 02	107	-64.21679639457903	8.914209921103287	VE
6050	El Tigre	Calle 02	108	-64.21681869369763	8.914281816659335	VE
6050	El Tigre	Calle 03	109	-64.21696289986757	8.914234908757868	VE
6050	El Tigre	Calle 03	110	-64.21694045601642	8.914163066596558	VE
6050	El Tigre	Calle 03	111	-64.21691099986757	8.914068008757871	VE
6050	El Tigre	Calle 03	112	-64.21688855601641	8.91399616659656	VE
6050	El Tigre	Calle 03	113	-64.21676469333524	8.913640362894508	VE
6050	El Tigre	Calle 03	114	-64.21674227613529	8.913568484356313	VE
6050	El Tigre	Calle 03	115	-64.21671279333525	8.913473462894508	VE
6050	El Tigre	Calle 03	116	-64.2166903761353	8.913401584356315	VE
6050	El Tigre	Calle 03	117	-64.21694079457903	8.913318521103285	VE
6050	El Tigre	Calle 03	118	-64.21696309369764	8.913390416659334	VE
6050	El Tigre	Calle 03	119	-64.21699229457903	8.913485521103286	VE
6050	El Tigre	Calle 03	120	-64.21701459369764	8.913557416659334	VE
6050	El Tigre	Calle 03	121	-64.21713209457903	8.913919921103284	VE
6050	El Tigre	Calle 03	122	-64.21715439369765	8.913991816659333	VE
6050	El Tigre	Calle 03	123	-64.21718369457903	8.914086921103285	VE
6050	El Tigre	Calle 03	124	-64.21720599369763	8.914158816659336	VE
6050	El Tigre	Calle 04	125	-64.21735014049484	8.914111892342598	VE
6050	El Tigre	Calle 04	126	-64.21732769266146	8.914040054298662	VE
6050	El Tigre	Calle 04	127	-64.21729827865866	8.913945007048241	VE
6050	El Tigre	Calle 04	128	-64.21727583445653	8.91387316907753	VE
6050	El Tigre	Calle 04	129	-64.21715879986756	8.91351050875787	VE
6050	El Tigre	Calle 04	130	-64.21713635601641	8.91343866659656	VE
6050	El Tigre	Calle 04	131	-64.21710689986756	8.91334360875787	VE
6050	El Tigre	Calle 04	132	-64.2170844560164	8.91327176659656	VE
6050	El Tigre	Calle 05	241	-64.21923449369764	8.913476516659331	VE
6050	El Tigre	Calle 05	242	-64.21921219457904	8.913404621103288	VE
6050	El Tigre	Calle 05	243	-64.21918299369764	8.913309516659336	VE
6050	El Tigre	Calle 05	244	-64.21916069457903	8.913237621103285	VE
6050	El Tigre	Calle 05	245	-64.21902839369764	8.912918416659334	VE
6050	El Tigre	Calle 05	246	-64.21900609457903	8.912846521103285	VE
6050	El Tigre	Calle 05	247	-64.21897679369765	8.912751416659335	VE
6050	El Tigre	Calle 05	248	-64.21895449457904	8.912679521103284	VE
6050	El Tigre	Calle 06	249	-64.21909823564314	8.912632770863285	VE
6050	El Tigre	Calle 06	250	-64.21912066164259	8.912704640020207	VE
6050	El Tigre	Calle 06	251	-64.21915010357353	8.912799667644379	VE
6050	El Tigre	Calle 06	252	-64.21917253536414	8.91287152047245	VE
6050	El Tigre	Calle 06	253	-64.2193043889583	8.913190870628258	VE
6050	El Tigre	Calle 06	254	-64.21932678756187	8.91326275116675	VE
6050	El Tigre	Calle 06	255	-64.21935625601641	8.91335776659656	VE
6050	El Tigre	Calle 06	256	-64.21937868285717	8.913429641736647	VE
6050	El Tigre	Calle 06	257	-64.21959669369764	8.913361516659334	VE
